season_year,seasonid,leagueid,league_name,team_name,team_params
2018,25,214,12U Pee Wee Minor 07,CT Chiefs American,?seasonid=25&leaguetypeid=2&leagueid=214&teamid=2382
2018,25,214,12U Pee Wee Minor 07,CT Jr. Whalers National,?seasonid=25&leaguetypeid=2&leagueid=214&teamid=2389
2018,25,214,12U Pee Wee Minor 07,Long Island Gulls National,?seasonid=25&leaguetypeid=2&leagueid=214&teamid=2390
2018,25,214,12U Pee Wee Minor 07,Long Island Royals American,?seasonid=25&leaguetypeid=2&leagueid=214&teamid=2383
2018,25,214,12U Pee Wee Minor 07,Mercer Chiefs National,?seasonid=25&leaguetypeid=2&leagueid=214&teamid=2391
2018,25,214,12U Pee Wee Minor 07,New Jersey Colonials American,?seasonid=25&leaguetypeid=2&leagueid=214&teamid=2384
2018,25,214,12U Pee Wee Minor 07,New Jersey Devils Youth American,?seasonid=25&leaguetypeid=2&leagueid=214&teamid=2385
2018,25,214,12U Pee Wee Minor 07,New York Saints American,?seasonid=25&leaguetypeid=2&leagueid=214&teamid=2388
2018,25,214,12U Pee Wee Minor 07,North Jersey Avalanche National,?seasonid=25&leaguetypeid=2&leagueid=214&teamid=2392
2018,25,214,12U Pee Wee Minor 07,Philadelphia Junior Flyers American,?seasonid=25&leaguetypeid=2&leagueid=214&teamid=2386
2018,25,214,12U Pee Wee Minor 07,Philadelphia Little Flyers American,?seasonid=25&leaguetypeid=2&leagueid=214&teamid=2387
2018,25,214,12U Pee Wee Minor 07,Team Maryland National,?seasonid=25&leaguetypeid=2&leagueid=214&teamid=2425
2018,25,214,12U Pee Wee Minor 07,Valley Forge Minutemen National,?seasonid=25&leaguetypeid=2&leagueid=214&teamid=2426
2018,25,214,12U Pee Wee Minor 07,Virtua Hockey,?seasonid=25&leaguetypeid=2&leagueid=214&teamid=2395
2018,25,214,12U Pee Wee Minor 07,Washington Little Capitals National,?seasonid=25&leaguetypeid=2&leagueid=214&teamid=2396
2018,25,217,14U Bantam Major 04,CT Chiefs American,?seasonid=25&leaguetypeid=2&leagueid=217&teamid=2428
2018,25,217,14U Bantam Major 04,CT Jr. Whalers American,?seasonid=25&leaguetypeid=2&leagueid=217&teamid=2429
2018,25,217,14U Bantam Major 04,Elite Hockey American,?seasonid=25&leaguetypeid=2&leagueid=217&teamid=2430
2018,25,217,14U Bantam Major 04,Long Island Gulls National,?seasonid=25&leaguetypeid=2&leagueid=217&teamid=2437
2018,25,217,14U Bantam Major 04,Long Island Royals National,?seasonid=25&leaguetypeid=2&leagueid=217&teamid=2438
2018,25,217,14U Bantam Major 04,Mercer Chiefs American,?seasonid=25&leaguetypeid=2&leagueid=217&teamid=2432
2018,25,217,14U Bantam Major 04,New Jersey Colonials American,?seasonid=25&leaguetypeid=2&leagueid=217&teamid=2433
2018,25,217,14U Bantam Major 04,New Jersey Devils Youth National,?seasonid=25&leaguetypeid=2&leagueid=217&teamid=2440
2018,25,217,14U Bantam Major 04,New Jersey Jr. Titans American,?seasonid=25&leaguetypeid=2&leagueid=217&teamid=2431
2018,25,217,14U Bantam Major 04,New York Saints American,?seasonid=25&leaguetypeid=2&leagueid=217&teamid=2434
2018,25,217,14U Bantam Major 04,North Jersey Avalanche National,?seasonid=25&leaguetypeid=2&leagueid=217&teamid=2496
2018,25,217,14U Bantam Major 04,Philadelphia Junior Flyers National,?seasonid=25&leaguetypeid=2&leagueid=217&teamid=2441
2018,25,217,14U Bantam Major 04,Team Maryland National,?seasonid=25&leaguetypeid=2&leagueid=217&teamid=2442
2018,25,217,14U Bantam Major 04,Valley Forge Minutemen National,?seasonid=25&leaguetypeid=2&leagueid=217&teamid=2443
2018,25,217,14U Bantam Major 04,Virtua Hockey American,?seasonid=25&leaguetypeid=2&leagueid=217&teamid=2435
2018,25,217,14U Bantam Major 04,Washington Little Capitals National,?seasonid=25&leaguetypeid=2&leagueid=217&teamid=2444
2018,25,217,14U Bantam Major 04,WB/Scranton Jr. Knights American,?seasonid=25&leaguetypeid=2&leagueid=217&teamid=2436
2018,25,216,14U Bantam Minor 05,CT Jr. Whalers National,?seasonid=25&leaguetypeid=2&leagueid=216&teamid=2418
2018,25,216,14U Bantam Minor 05,Long Island Gulls National,?seasonid=25&leaguetypeid=2&leagueid=216&teamid=2419
2018,25,216,14U Bantam Minor 05,Long Island Royals National,?seasonid=25&leaguetypeid=2&leagueid=216&teamid=2420
2018,25,216,14U Bantam Minor 05,Mercer Chiefs American,?seasonid=25&leaguetypeid=2&leagueid=216&teamid=2414
2018,25,216,14U Bantam Minor 05,New Jersey Colonials National,?seasonid=25&leaguetypeid=2&leagueid=216&teamid=2421
2018,25,216,14U Bantam Minor 05,New Jersey Devils Youth National,?seasonid=25&leaguetypeid=2&leagueid=216&teamid=2422
2018,25,216,14U Bantam Minor 05,New Jersey Jr. Titans American,?seasonid=25&leaguetypeid=2&leagueid=216&teamid=2413
2018,25,216,14U Bantam Minor 05,New York Saints American,?seasonid=25&leaguetypeid=2&leagueid=216&teamid=2416
2018,25,216,14U Bantam Minor 05,North Jersey Avalanche National,?seasonid=25&leaguetypeid=2&leagueid=216&teamid=2423
2018,25,216,14U Bantam Minor 05,Philadelphia Junior Flyers National,?seasonid=25&leaguetypeid=2&leagueid=216&teamid=2424
2018,25,216,14U Bantam Minor 05,Philadelphia Little Flyers American,?seasonid=25&leaguetypeid=2&leagueid=216&teamid=2415
2018,25,216,14U Bantam Minor 05,Team Maryland National,?seasonid=25&leaguetypeid=2&leagueid=216&teamid=2497
2018,25,216,14U Bantam Minor 05,Valley Forge Minutemen National,?seasonid=25&leaguetypeid=2&leagueid=216&teamid=2495
2018,25,216,14U Bantam Minor 05,Virtua Hockey American,?seasonid=25&leaguetypeid=2&leagueid=216&teamid=2417
2018,25,216,14U Bantam Minor 05,Washington Little Capitals National,?seasonid=25&leaguetypeid=2&leagueid=216&teamid=2494
2018,25,218,15 Pure 03,Elite Hockey,?seasonid=25&leaguetypeid=2&leagueid=218&teamid=2445
2018,25,218,15 Pure 03,Long Island Gulls,?seasonid=25&leaguetypeid=2&leagueid=218&teamid=2447
2018,25,218,15 Pure 03,Long Island Royals,?seasonid=25&leaguetypeid=2&leagueid=218&teamid=2448
2018,25,218,15 Pure 03,Mercer Chiefs,?seasonid=25&leaguetypeid=2&leagueid=218&teamid=2449
2018,25,218,15 Pure 03,New Jersey Colonials,?seasonid=25&leaguetypeid=2&leagueid=218&teamid=2450
2018,25,218,15 Pure 03,New Jersey Devils Youth,?seasonid=25&leaguetypeid=2&leagueid=218&teamid=2451
2018,25,218,15 Pure 03,New Jersey Jr. Titans,?seasonid=25&leaguetypeid=2&leagueid=218&teamid=2446
2018,25,218,15 Pure 03,North Jersey Avalanche,?seasonid=25&leaguetypeid=2&leagueid=218&teamid=2452
2018,25,218,15 Pure 03,Philadelphia Junior Flyers,?seasonid=25&leaguetypeid=2&leagueid=218&teamid=2453
2018,25,218,15 Pure 03,Valley Forge Minutemen,?seasonid=25&leaguetypeid=2&leagueid=218&teamid=2454
2018,25,218,15 Pure 03,Washington Little Capitals,?seasonid=25&leaguetypeid=2&leagueid=218&teamid=2455
2018,25,219,16U - 02/03,CT Chiefs American,?seasonid=25&leaguetypeid=2&leagueid=219&teamid=2456
2018,25,219,16U - 02/03,Elite Hockey Premier,?seasonid=25&leaguetypeid=2&leagueid=219&teamid=2466
2018,25,219,16U - 02/03,Long Island Royals American,?seasonid=25&leaguetypeid=2&leagueid=219&teamid=2458
2018,25,219,16U - 02/03,Long Island Royals Premier,?seasonid=25&leaguetypeid=2&leagueid=219&teamid=2468
2018,25,219,16U - 02/03,Mercer Chiefs American,?seasonid=25&leaguetypeid=2&leagueid=219&teamid=2459
2018,25,219,16U - 02/03,Mercer Chiefs Premier,?seasonid=25&leaguetypeid=2&leagueid=219&teamid=2469
2018,25,219,16U - 02/03,New Jersey Colonials American,?seasonid=25&leaguetypeid=2&leagueid=219&teamid=2460
2018,25,219,16U - 02/03,New Jersey Colonials Premier,?seasonid=25&leaguetypeid=2&leagueid=219&teamid=2470
2018,25,219,16U - 02/03,New Jersey Devils Youth American,?seasonid=25&leaguetypeid=2&leagueid=219&teamid=2461
2018,25,219,16U - 02/03,New Jersey Devils Youth Premier,?seasonid=25&leaguetypeid=2&leagueid=219&teamid=2471
2018,25,219,16U - 02/03,New Jersey Jr. Titans American,?seasonid=25&leaguetypeid=2&leagueid=219&teamid=2457
2018,25,219,16U - 02/03,New Jersey Jr. Titans Premier,?seasonid=25&leaguetypeid=2&leagueid=219&teamid=2467
2018,25,219,16U - 02/03,New York Saints American,?seasonid=25&leaguetypeid=2&leagueid=219&teamid=2464
2018,25,219,16U - 02/03,North Jersey Avalanche American,?seasonid=25&leaguetypeid=2&leagueid=219&teamid=2462
2018,25,219,16U - 02/03,North Jersey Avalanche Premier,?seasonid=25&leaguetypeid=2&leagueid=219&teamid=2472
2018,25,219,16U - 02/03,Philadelphia Junior Flyers Premier,?seasonid=25&leaguetypeid=2&leagueid=219&teamid=2473
2018,25,219,16U - 02/03,Philadelphia Little Flyers American,?seasonid=25&leaguetypeid=2&leagueid=219&teamid=2463
2018,25,219,16U - 02/03,Team Maryland American,?seasonid=25&leaguetypeid=2&leagueid=219&teamid=2465
2018,25,219,16U - 02/03,Team Maryland Premier,?seasonid=25&leaguetypeid=2&leagueid=219&teamid=2474
2018,25,219,16U - 02/03,Valley Forge Minutemen Premier,?seasonid=25&leaguetypeid=2&leagueid=219&teamid=2475
2018,25,219,16U - 02/03,Virtua Hockey Premier,?seasonid=25&leaguetypeid=2&leagueid=219&teamid=2476
2018,25,219,16U - 02/03,Washington Little Capitals Premier,?seasonid=25&leaguetypeid=2&leagueid=219&teamid=2477
2018,25,220,18U - 00/01,Elite Hockey Premier,?seasonid=25&leaguetypeid=2&leagueid=220&teamid=2485
2018,25,220,18U - 00/01,Long Island Royals Elite,?seasonid=25&leaguetypeid=2&leagueid=220&teamid=2479
2018,25,220,18U - 00/01,Mercer Chiefs Elite,?seasonid=25&leaguetypeid=2&leagueid=220&teamid=2480
2018,25,220,18U - 00/01,Mercer Chiefs Premier,?seasonid=25&leaguetypeid=2&leagueid=220&teamid=2487
2018,25,220,18U - 00/01,New Jersey Colonials Elite,?seasonid=25&leaguetypeid=2&leagueid=220&teamid=2481
2018,25,220,18U - 00/01,New Jersey Devils Youth Premier,?seasonid=25&leaguetypeid=2&leagueid=220&teamid=2488
2018,25,220,18U - 00/01,New Jersey Jr. Titans Elite,?seasonid=25&leaguetypeid=2&leagueid=220&teamid=2478
2018,25,220,18U - 00/01,New Jersey Jr. Titans Premier,?seasonid=25&leaguetypeid=2&leagueid=220&teamid=2486
2018,25,220,18U - 00/01,North Jersey Avalanche Elite,?seasonid=25&leaguetypeid=2&leagueid=220&teamid=2482
2018,25,220,18U - 00/01,North Jersey Avalanche Premier,?seasonid=25&leaguetypeid=2&leagueid=220&teamid=2489
2018,25,220,18U - 00/01,Philadelphia Junior Flyers Premier,?seasonid=25&leaguetypeid=2&leagueid=220&teamid=2490
2018,25,220,18U - 00/01,Team Maryland Elite,?seasonid=25&leaguetypeid=2&leagueid=220&teamid=2483
2018,25,220,18U - 00/01,Valley Forge Minutemen Elite,?seasonid=25&leaguetypeid=2&leagueid=220&teamid=2484
2018,25,220,18U - 00/01,Valley Forge Minutemen Premier,?seasonid=25&leaguetypeid=2&leagueid=220&teamid=2491
2018,25,220,18U - 00/01,Virtua Hockey Premier,?seasonid=25&leaguetypeid=2&leagueid=220&teamid=2492
2018,25,220,18U - 00/01,Washington Little Capitals Premier,?seasonid=25&leaguetypeid=2&leagueid=220&teamid=2493
