TEAM_ID,TEAM_NAME,GAME_ID,GAME_DATE,GAME_TIME,LOCATION,HOME_ID,HOME_TEAM,AWAY_ID,AWAY_TEAM,HOME_GOALS,AWAY_GOALS,SEASON_ID,LEAGUE_ID,LEAGUE_NAME,GAME_STATUS,RESULT_STRING,SCORESHEET_LINK,SCORESHEET_PDF_PATH,SCRAPED_AT
1053,CT Chiefs 12U,63799,2026-01-19,12:15:00,Brewster Ice Arena 1998,10431,Westchester Express 12U,1053,CT Chiefs 12U,0,0,131,5,THF,NOT STARTED,,https://stats.blackbear.timetoscore.com//generate-scorecard.php?game_id=63799,data/scoresheet/2025/63799.pdf,2026-04-03T02:09:35.427Z
1053,CT Chiefs 12U,49966,2026-01-24,12:35:00,Newington Ice Arena Blue Rink,1053,CT Chiefs 12U,10423,Utica Jr. Comets 12U,1,8,131,5,THF,CLOSED,Final,https://stats.blackbear.timetoscore.com//generate-scorecard.php?game_id=49966,data/scoresheet/2025/49966.pdf,2026-04-03T02:09:35.691Z
1053,CT Chiefs 12U,49967,2026-01-24,15:25:00,Newington Ice Arena Blue Rink,1053,CT Chiefs 12U,10423,Utica Jr. Comets 12U,1,5,131,5,THF,CLOSED,Final,https://stats.blackbear.timetoscore.com//generate-scorecard.php?game_id=49967,data/scoresheet/2025/49967.pdf,2026-04-03T02:09:35.990Z
1053,CT Chiefs 12U,50643,2026-02-01,12:15:00,Aviator Sports,10331,NY Arrows 12U,1053,CT Chiefs 12U,2,3,131,5,THF,CLOSED,Final,https://stats.blackbear.timetoscore.com//generate-scorecard.php?game_id=50643,data/scoresheet/2025/50643.pdf,2026-04-03T02:09:36.212Z
1053,CT Chiefs 12U,50644,2026-02-01,15:15:00,Aviator Sports,10331,NY Arrows 12U,1053,CT Chiefs 12U,4,3,131,5,THF,CLOSED,Final,https://stats.blackbear.timetoscore.com//generate-scorecard.php?game_id=50644,data/scoresheet/2025/50644.pdf,2026-04-03T02:09:36.506Z
1053,CT Chiefs 12U,50155,2026-02-07,13:15:00,Capital Arena Rink 1,10341,NY Dynamo 12U,1053,CT Chiefs 12U,2,1,131,5,THF,CLOSED,Final,https://stats.blackbear.timetoscore.com//generate-scorecard.php?game_id=50155,data/scoresheet/2025/50155.pdf,2026-04-03T02:09:36.581Z
1053,CT Chiefs 12U,50156,2026-02-07,16:15:00,Capital Arena Rink 1,10341,NY Dynamo 12U,1053,CT Chiefs 12U,4,0,131,5,THF,CLOSED,Final,https://stats.blackbear.timetoscore.com//generate-scorecard.php?game_id=50156,data/scoresheet/2025/50156.pdf,2026-04-03T02:09:36.655Z
1053,CT Chiefs 12U,67841,2026-02-27,11:40:00,East Brunswick  Rink 1,10295,Jersey Shore Lightning 12U,1053,CT Chiefs 12U,0,3,131,5,THF,CLOSED,Final,https://stats.blackbear.timetoscore.com//generate-scorecard.php?game_id=67841,data/scoresheet/2025/67841.pdf,2026-04-03T02:09:36.886Z
1053,CT Chiefs 12U,67844,2026-02-27,19:00:00,East Brunswick  Rink 2,10282,Flyers Elite 12U,1053,CT Chiefs 12U,6,5,131,5,THF,CLOSED,Final/OT,https://stats.blackbear.timetoscore.com//generate-scorecard.php?game_id=67844,data/scoresheet/2025/67844.pdf,2026-04-03T02:09:37.054Z
1053,CT Chiefs 12U,67837,2026-02-28,11:40:00,East Brunswick  Rink 1,10368,PBK 12U,1053,CT Chiefs 12U,0,1,131,5,THF,CLOSED,Final,https://stats.blackbear.timetoscore.com//generate-scorecard.php?game_id=67837,data/scoresheet/2025/67837.pdf,2026-04-03T02:09:37.223Z
1053,CT Chiefs 12U,67839,2026-03-01,10:15:00,East Brunswick  Rink 1,10385,Revolution Elite 12U,1053,CT Chiefs 12U,2,7,131,5,THF,CLOSED,Final,https://stats.blackbear.timetoscore.com//generate-scorecard.php?game_id=67839,data/scoresheet/2025/67839.pdf,2026-04-03T02:09:37.455Z
1279,CT Chiefs 18U,51652,2025-01-08,20:30:00,Brewster Ice Arena 1998,1289,Westchester Express 18U,1279,CT Chiefs 18U,0,0,131,5,THF,NOT STARTED,,https://stats.blackbear.timetoscore.com//generate-scorecard.php?game_id=51652,data/scoresheet/2025/51652.pdf,2026-04-03T02:09:42.103Z
1279,CT Chiefs 18U,49982,2025-09-28,16:55:00,Newington Ice Arena Blue Rink,1279,CT Chiefs 18U,10274,CT Jr. Rangers National 18U,8,0,131,5,THF,CLOSED,Final,https://stats.blackbear.timetoscore.com//generate-scorecard.php?game_id=49982,data/scoresheet/2025/49982.pdf,2026-04-03T02:09:42.266Z
1279,CT Chiefs 18U,49983,2025-10-05,11:25:00,Newington Ice Arena Blue Rink,1279,CT Chiefs 18U,3734,NY Dynamo 18U,3,2,131,5,THF,CLOSED,Final,https://stats.blackbear.timetoscore.com//generate-scorecard.php?game_id=49983,data/scoresheet/2025/49983.pdf,2026-04-03T02:09:42.339Z
1279,CT Chiefs 18U,49984,2025-10-05,15:55:00,Newington Ice Arena Blue Rink,1279,CT Chiefs 18U,3734,NY Dynamo 18U,4,1,131,5,THF,CLOSED,Final,https://stats.blackbear.timetoscore.com//generate-scorecard.php?game_id=49984,data/scoresheet/2025/49984.pdf,2026-04-03T02:09:42.413Z
1279,CT Chiefs 18U,50204,2025-11-22,12:15:00,Capital Arena Rink 1,3734,NY Dynamo 18U,1279,CT Chiefs 18U,1,4,131,5,THF,CLOSED,Final,https://stats.blackbear.timetoscore.com//generate-scorecard.php?game_id=50204,data/scoresheet/2025/50204.pdf,2026-04-03T02:09:42.498Z
1279,CT Chiefs 18U,50205,2025-11-22,18:45:00,Capital Arena Rink 1,3734,NY Dynamo 18U,1279,CT Chiefs 18U,3,2,131,5,THF,CLOSED,Final,https://stats.blackbear.timetoscore.com//generate-scorecard.php?game_id=50205,data/scoresheet/2025/50205.pdf,2026-04-03T02:09:42.576Z
1279,CT Chiefs 18U,51164,2025-11-23,15:50:00,Stamford Twin Rinks,10274,CT Jr. Rangers National 18U,1279,CT Chiefs 18U,0,6,131,5,THF,CLOSED,Final,https://stats.blackbear.timetoscore.com//generate-scorecard.php?game_id=51164,data/scoresheet/2025/51164.pdf,2026-04-03T02:09:42.754Z
1279,CT Chiefs 18U,49985,2025-12-06,12:30:00,Newington Ice Arena Blue Rink,1279,CT Chiefs 18U,10347,NY Saints 18U,11,0,131,5,THF,CLOSED,Final,https://stats.blackbear.timetoscore.com//generate-scorecard.php?game_id=49985,data/scoresheet/2025/49985.pdf,2026-04-03T02:09:42.827Z
1279,CT Chiefs 18U,50697,2025-12-14,16:30:00,Freeport Recreation Center,10336,NY Arrows 18U,1279,CT Chiefs 18U,3,8,131,5,THF,CLOSED,Final,https://stats.blackbear.timetoscore.com//generate-scorecard.php?game_id=50697,data/scoresheet/2025/50697.pdf,2026-04-03T02:09:43.023Z
1279,CT Chiefs 18U,50772,2025-12-20,10:30:00,Cyclones Arena,10277,Cyclones Academy 18U,1279,CT Chiefs 18U,5,3,131,5,THF,CLOSED,Final,https://stats.blackbear.timetoscore.com//generate-scorecard.php?game_id=50772,data/scoresheet/2025/50772.pdf,2026-04-03T02:09:43.112Z
1279,CT Chiefs 18U,50773,2025-12-20,16:00:00,Cyclones Arena,10277,Cyclones Academy 18U,1279,CT Chiefs 18U,1,6,131,5,THF,CLOSED,Final,https://stats.blackbear.timetoscore.com//generate-scorecard.php?game_id=50773,data/scoresheet/2025/50773.pdf,2026-04-03T02:09:43.196Z
1279,CT Chiefs 18U,49986,2025-12-21,12:35:00,Newington Ice Arena Blue Rink,1279,CT Chiefs 18U,10336,NY Arrows 18U,3,0,131,5,THF,CLOSED,Forfeit,https://stats.blackbear.timetoscore.com//generate-scorecard.php?game_id=49986,data/scoresheet/2025/49986.pdf,2026-04-03T02:09:43.467Z
1279,CT Chiefs 18U,49987,2026-01-10,16:25:00,Newington Ice Arena Blue Rink,1279,CT Chiefs 18U,10279,Elmira Junior Aviators 18U,2,3,131,5,THF,CLOSED,Final/OT,https://stats.blackbear.timetoscore.com//generate-scorecard.php?game_id=49987,data/scoresheet/2025/49987.pdf,2026-04-03T02:09:43.540Z
1279,CT Chiefs 18U,64892,2026-01-17,09:20:00,Enfield Twin Rinks Rink 2,1279,CT Chiefs 18U,10408,SeaCoast 18U,4,3,131,5,THF,CLOSED,Final/OT,https://stats.blackbear.timetoscore.com//generate-scorecard.php?game_id=64892,data/scoresheet/2025/64892.pdf,2026-04-03T02:09:44.081Z
1279,CT Chiefs 18U,64895,2026-01-17,13:30:00,Enfield Twin Rinks Rink 1,10309,Mercer Chiefs Premier 18U,1279,CT Chiefs 18U,2,3,131,5,THF,CLOSED,Final,https://stats.blackbear.timetoscore.com//generate-scorecard.php?game_id=64895,data/scoresheet/2025/64895.pdf,2026-04-03T02:09:44.282Z
1279,CT Chiefs 18U,64935,2026-01-18,21:10:00,Enfield Twin Rinks Rink 1,1279,CT Chiefs 18U,3115,Jersey Hitmen 18U,1,4,131,5,THF,CLOSED,Final,https://stats.blackbear.timetoscore.com//generate-scorecard.php?game_id=64935,data/scoresheet/2025/64935.pdf,2026-04-03T02:09:44.377Z
1279,CT Chiefs 18U,64958,2026-01-19,11:00:00,Champions Skating Center Cromwell Lower Rink 1,3130,PBK 18u,1279,CT Chiefs 18U,4,6,131,5,THF,CLOSED,Final,https://stats.blackbear.timetoscore.com//generate-scorecard.php?game_id=64958,data/scoresheet/2025/64958.pdf,2026-04-03T02:09:44.596Z
1279,CT Chiefs 18U,49988,2026-02-07,10:50:00,Newington Ice Arena Blue Rink,1279,CT Chiefs 18U,10322,NJ 87's 18U,8,4,131,5,THF,CLOSED,Final,https://stats.blackbear.timetoscore.com//generate-scorecard.php?game_id=49988,data/scoresheet/2025/49988.pdf,2026-04-03T02:09:44.956Z
1279,CT Chiefs 18U,49989,2026-02-07,15:20:00,Newington Ice Arena Blue Rink,1279,CT Chiefs 18U,10322,NJ 87's 18U,0,0,131,5,THF,NOT STARTED,,https://stats.blackbear.timetoscore.com//generate-scorecard.php?game_id=49989,data/scoresheet/2025/49989.pdf,2026-04-03T02:09:44.999Z
1279,CT Chiefs 18U,49990,2026-02-08,12:40:00,Newington Ice Arena Blue Rink,1279,CT Chiefs 18U,10336,NY Arrows 18U,0,0,131,5,THF,NOT STARTED,,https://stats.blackbear.timetoscore.com//generate-scorecard.php?game_id=49990,data/scoresheet/2025/49990.pdf,2026-04-03T02:09:45.042Z
1279,CT Chiefs 18U,49991,2026-02-13,12:00:00,Newington Ice Arena Blue Rink,1279,CT Chiefs 18U,10300,Maine Jr Mariners 18U,0,0,131,5,THF,NOT STARTED,,https://stats.blackbear.timetoscore.com//generate-scorecard.php?game_id=49991,data/scoresheet/2025/49991.pdf,2026-04-03T02:09:45.084Z
1279,CT Chiefs 18U,49992,2026-02-13,16:00:00,Newington Ice Arena Blue Rink,1279,CT Chiefs 18U,10300,Maine Jr Mariners 18U,0,0,131,5,THF,NOT STARTED,,https://stats.blackbear.timetoscore.com//generate-scorecard.php?game_id=49992,data/scoresheet/2025/49992.pdf,2026-04-03T02:09:45.125Z
1279,CT Chiefs 18U,67302,2026-02-20,14:00:00,Sportscare Arena Rink 2,3115,Jersey Hitmen 18U,1279,CT Chiefs 18U,9,2,131,5,THF,CLOSED,Final,https://stats.blackbear.timetoscore.com//generate-scorecard.php?game_id=67302,data/scoresheet/2025/67302.pdf,2026-04-03T02:09:45.209Z
1279,CT Chiefs 18U,67314,2026-02-21,09:00:00,Sportscare Arena Rink 1,3731,Flyers Elite - BBNA 18U,1279,CT Chiefs 18U,2,5,131,5,THF,CLOSED,Final,https://stats.blackbear.timetoscore.com//generate-scorecard.php?game_id=67314,data/scoresheet/2025/67314.pdf,2026-04-03T02:09:45.294Z
1279,CT Chiefs 18U,67312,2026-02-21,19:15:00,Ice Vault Rink 2,1279,CT Chiefs 18U,11931,Queen City Royals 18AAA,4,5,131,5,THF,CLOSED,Final/OT,https://stats.blackbear.timetoscore.com//generate-scorecard.php?game_id=67312,data/scoresheet/2025/67312.pdf,2026-04-03T02:09:45.622Z
3655,Flyers Elite - BBNA 15U,50465,2025-09-05,16:30:00,Pennsauken Skate Zone Flyers Rink,3655,Flyers Elite - BBNA 15U,10256,Atlantic Coast Academy 15U,2,0,131,5,THF,CLOSED,Final,https://stats.blackbear.timetoscore.com//generate-scorecard.php?game_id=50465,data/scoresheet/2025/50465.pdf,2026-04-03T02:09:50.998Z
